PID,Face_Condition,Block,Trial,Face_image,Target_item,Target_type,Target_colour,Congruency,Attempt,Response,Correct,RT,Rating_score
2816557,Photo,6,39,Face_8,item_11_4,Garden,yellow,Congruent,1,h,1,653.085,4
2816574,Photo,6,63,Face_8,item_11_4,Garden,yellow,Congruent,1,h,1,872.72,3
2816632,Photo,6,60,Face_8,item_11_4,Garden,yellow,Congruent,1,h,1,728.71,3
2816640,Photo,6,39,Face_8,item_11_4,Garden,yellow,Congruent,1,h,1,455.34,4
2816659,Photo,6,1,Face_8,item_11_4,Garden,yellow,Congruent,1,h,1,650.805,6
2816701,Photo,6,38,Face_8,item_11_4,Garden,yellow,Congruent,1,h,1,772.41,8
2816799,Photo,6,11,Face_8,item_11_4,Garden,yellow,Congruent,1,h,1,659.0699999,4
2816557,Photo,6,47,Face_4,item_12_1,Garden,blue,Incongruent,1,h,1,636.39,6
2816574,Photo,6,70,Face_4,item_12_1,Garden,blue,Incongruent,1,h,1,874.475,4
2816632,Photo,6,37,Face_4,item_12_1,Garden,blue,Incongruent,1,h,1,811.605,4
2816640,Photo,6,61,Face_4,item_12_1,Garden,blue,Incongruent,1,h,1,709.71,6
2816659,Photo,6,51,Face_4,item_12_1,Garden,blue,Incongruent,1,h,1,1258.815,5
2816701,Photo,6,43,Face_4,item_12_1,Garden,blue,Incongruent,1,h,1,783.645,4
2816799,Photo,6,7,Face_4,item_12_1,Garden,blue,Incongruent,1,h,1,1265.985,2
2816545,Photo,6,58,Face_10,item_12_2,Garden,green,Congruent,1,h,1,1358.705,7
2816555,Photo,6,50,Face_10,item_12_2,Garden,green,Congruent,1,h,1,619.69,6
2816558,Schematic,6,4,Face_37,item_12_2,Garden,green,Congruent,1,h,1,731.365,3
2816562,Schematic,6,66,Face_37,item_12_2,Garden,green,Incongruent,1,h,1,768.83,4
2816564,Schematic,6,16,Face_37,item_12_2,Garden,green,Congruent,1,h,1,640,4
2816567,Schematic,6,29,Face_37,item_12_2,Garden,green,Congruent,1,h,1,717.975,6
2816569,Photo,6,6,Face_28,item_12_2,Garden,green,Congruent,1,h,1,1499.885,2
2816570,Schematic,6,63,Face_37,item_12_2,Garden,green,Congruent,1,h,1,1202.29,4
2816571,Schematic,6,35,Face_37,item_12_2,Garden,green,Congruent,1,h,1,564.6499998,9
2816572,Photo,6,14,Face_27,item_12_2,Garden,green,Congruent,1,h,1,1027,5
2816573,Photo,6,6,Face_28,item_12_2,Garden,green,Congruent,1,h,1,809.54,7
2816575,Schematic,6,66,Face_37,item_12_2,Garden,green,Congruent,1,h,1,1543.91,6
2816580,Photo,6,16,Face_28,item_12_2,Garden,green,Congruent,1,h,1,521.785,7
2816587,Photo,6,44,Face_27,item_12_2,Garden,green,Congruent,1,h,1,661.085,8
2816604,Schematic,6,36,Face_37,item_12_2,Garden,green,Congruent,1,h,1,808,6
2816610,Photo,6,20,Face_27,item_12_2,Garden,green,Congruent,1,h,1,1289.515,8
2816616,Schematic,6,2,Face_37,item_12_2,Garden,green,Congruent,1,h,1,656.595,7
2816619,Schematic,6,13,Face_37,item_12_2,Garden,green,Congruent,1,space,0,857.405,5
2816622,Schematic,6,5,Face_37,item_12_2,Garden,green,Congruent,1,h,1,806.96,7
2816629,Schematic,6,4,Face_37,item_12_2,Garden,green,Incongruent,1,h,1,616.485,5
2816631,Schematic,6,41,Face_37,item_12_2,Garden,green,Congruent,1,h,1,775.47,4
2816633,Schematic,6,71,Face_37,item_12_2,Garden,green,Congruent,1,h,1,1216,3
2816635,Photo,6,4,Face_27,item_12_2,Garden,green,Congruent,1,h,1,796.4850001,7
2816636,Photo,6,57,Face_27,item_12_2,Garden,green,Congruent,1,h,1,1486.03,4
2816641,Photo,6,35,Face_10,item_12_2,Garden,green,Congruent,1,h,1,669,6
2816644,Schematic,6,66,Face_37,item_12_2,Garden,green,Congruent,1,h,1,619.58,2
2816647,Photo,6,45,Face_28,item_12_2,Garden,green,Congruent,1,h,1,941.78,3
2816648,Schematic,6,42,Face_37,item_12_2,Garden,green,Congruent,1,h,1,690.165,7
2816649,Photo,6,63,Face_10,item_12_2,Garden,green,Congruent,1,h,1,710.66,3
2816656,Photo,6,48,Face_27,item_12_2,Garden,green,Congruent,1,h,1,645,8
2816660,Photo,6,11,Face_28,item_12_2,Garden,green,Congruent,1,h,1,502.85,4
2816661,Schematic,6,66,Face_37,item_12_2,Garden,green,Congruent,1,h,1,894,4
2816665,Schematic,6,17,Face_37,item_12_2,Garden,green,Incongruent,1,h,1,640.335,4
2816673,Photo,6,36,Face_10,item_12_2,Garden,green,Congruent,1,h,1,632,5
2816681,Photo,6,38,Face_28,item_12_2,Garden,green,Congruent,1,h,1,878.9250003,3
2816687,Schematic,6,24,Face_37,item_12_2,Garden,green,Congruent,1,h,1,710,3
2816698,Photo,6,35,Face_28,item_12_2,Garden,green,Congruent,1,h,1,1303.95,5
2816709,Schematic,6,32,Face_37,item_12_2,Garden,green,Incongruent,1,space,0,514,7
2816801,Schematic,6,67,Face_37,item_12_2,Garden,green,Incongruent,1,h,1,533.67,2
2816804,Schematic,6,72,Face_37,item_12_2,Garden,green,Congruent,1,h,1,662,8
2816805,Schematic,6,21,Face_37,item_12_2,Garden,green,Incongruent,1,h,1,528.78,5
2816822,Photo,6,59,Face_28,item_12_2,Garden,green,Congruent,1,h,1,514.16,6
2816866,Photo,6,55,Face_10,item_12_2,Garden,green,Congruent,1,h,1,2458.18,7
2817018,Schematic,6,65,Face_37,item_12_2,Garden,green,Incongruent,1,h,1,552,6
2816545,Photo,6,30,Face_35,item_12_3,Garden,red,Congruent,1,h,1,549.635,8
2816555,Photo,6,31,Face_35,item_12_3,Garden,red,Congruent,1,h,1,618.66,4
2816558,Schematic,6,22,Face_37,item_12_3,Garden,red,Incongruent,1,h,1,709.905,2
2816562,Schematic,6,10,Face_37,item_12_3,Garden,red,Incongruent,1,space,0,500.15,6
2816564,Schematic,6,57,Face_37,item_12_3,Garden,red,Incongruent,1,h,1,746,7
2816567,Schematic,6,44,Face_37,item_12_3,Garden,red,Congruent,1,h,1,1113.625,7
2816569,Photo,6,49,Face_34,item_12_3,Garden,red,Incongruent,1,h,1,734.675,5
2816570,Schematic,6,57,Face_37,item_12_3,Garden,red,Congruent,1,h,1,1514.985,7
2816571,Schematic,6,32,Face_37,item_12_3,Garden,red,Congruent,1,h,1,633.3000001,3
2816572,Photo,6,29,Face_7,item_12_3,Garden,red,Congruent,1,h,1,520,3
2816573,Photo,6,10,Face_34,item_12_3,Garden,red,Incongruent,1,h,1,1557.21,5
2816575,Schematic,6,14,Face_37,item_12_3,Garden,red,Incongruent,1,h,1,748.49,7
2816580,Photo,6,47,Face_34,item_12_3,Garden,red,Incongruent,1,h,1,925.1949999,5
2816587,Photo,6,15,Face_7,item_12_3,Garden,red,Congruent,1,h,1,591.975,8
2816604,Schematic,6,69,Face_37,item_12_3,Garden,red,Congruent,1,h,1,1533,5
2816610,Photo,6,40,Face_7,item_12_3,Garden,red,Congruent,1,h,1,933.665,4
2816616,Schematic,6,70,Face_37,item_12_3,Garden,red,Congruent,1,h,1,587.955,9
2816619,Schematic,6,35,Face_37,item_12_3,Garden,red,Incongruent,1,h,1,770.405,6
2816622,Schematic,6,37,Face_37,item_12_3,Garden,red,Incongruent,1,h,1,718.585,6
2816629,Schematic,6,51,Face_37,item_12_3,Garden,red,Incongruent,1,h,1,491.06,5
2816631,Schematic,6,69,Face_37,item_12_3,Garden,red,Incongruent,1,h,1,667.375,7
2816633,Schematic,6,58,Face_37,item_12_3,Garden,red,Incongruent,1,h,1,814,6
2816635,Photo,6,56,Face_7,item_12_3,Garden,red,Congruent,1,h,1,799.38,2
2816636,Photo,6,31,Face_7,item_12_3,Garden,red,Congruent,1,h,1,524.075,5
2816641,Photo,6,72,Face_35,item_12_3,Garden,red,Congruent,1,h,1,724,7
2816644,Schematic,6,21,Face_37,item_12_3,Garden,red,Incongruent,1,h,1,657.505,7
2816647,Photo,6,8,Face_34,item_12_3,Garden,red,Incongruent,1,h,1,1059.755,6
2816648,Schematic,6,44,Face_37,item_12_3,Garden,red,Incongruent,1,h,1,1000.38,3
2816649,Photo,6,10,Face_35,item_12_3,Garden,red,Congruent,1,h,1,582.71,4
2816656,Photo,6,63,Face_7,item_12_3,Garden,red,Congruent,1,h,1,677,9
2816660,Photo,6,55,Face_34,item_12_3,Garden,red,Incongruent,1,h,1,489.8,3
2816661,Schematic,6,12,Face_37,item_12_3,Garden,red,Congruent,1,h,1,1315,8
2816665,Schematic,6,68,Face_37,item_12_3,Garden,red,Incongruent,1,h,1,776.11,8
2816673,Photo,6,27,Face_35,item_12_3,Garden,red,Congruent,1,h,1,678,4
2816681,Photo,6,37,Face_34,item_12_3,Garden,red,Incongruent,1,h,1,1626.525,7
2816687,Schematic,6,49,Face_37,item_12_3,Garden,red,Incongruent,1,h,1,882,2
2816698,Photo,6,55,Face_34,item_12_3,Garden,red,Incongruent,1,h,1,696.415,9
2816709,Schematic,6,40,Face_37,item_12_3,Garden,red,Incongruent,1,h,1,526,2
2816801,Schematic,6,31,Face_37,item_12_3,Garden,red,Incongruent,1,h,1,581.81,4
2816804,Schematic,6,58,Face_37,item_12_3,Garden,red,Congruent,1,h,1,734,2
2816805,Schematic,6,11,Face_37,item_12_3,Garden,red,Incongruent,1,h,1,603.495,4
2816822,Photo,6,24,Face_34,item_12_3,Garden,red,Incongruent,1,space,0,538.3,3
2817018,Schematic,6,21,Face_37,item_12_3,Garden,red,Incongruent,1,h,1,683,9
2816557,Photo,6,14,Face_28,item_12_4,Garden,yellow,Congruent,1,h,1,594.365,1
2816574,Photo,6,6,Face_28,item_12_4,Garden,yellow,Congruent,1,h,1,647.415,6
2816632,Photo,6,28,Face_28,item_12_4,Garden,yellow,Congruent,1,h,1,1032.895,7
2816640,Photo,6,62,Face_28,item_12_4,Garden,yellow,Congruent,1,h,1,635.675,5
2816659,Photo,6,36,Face_28,item_12_4,Garden,yellow,Congruent,1,space,0,1468.9,4
2816701,Photo,6,10,Face_28,item_12_4,Garden,yellow,Congruent,1,h,1,1317.03,7
2816799,Photo,6,64,Face_28,item_12_4,Garden,yellow,Congruent,1,h,1,844.525,5
2816557,Photo,6,66,Face_20,item_13_1,Garden,blue,Congruent,1,h,1,721.17,7
2816574,Photo,6,53,Face_20,item_13_1,Garden,blue,Congruent,1,h,1,1042.385,4
2816632,Photo,6,23,Face_20,item_13_1,Garden,blue,Congruent,1,h,1,814.1,3
2816640,Photo,6,30,Face_20,item_13_1,Garden,blue,Congruent,1,h,1,599.825,6
2816659,Photo,6,26,Face_20,item_13_1,Garden,blue,Congruent,1,h,1,943.795,4
2816701,Photo,6,71,Face_20,item_13_1,Garden,blue,Congruent,1,h,1,936.3,3
2816799,Photo,6,55,Face_20,item_13_1,Garden,blue,Congruent,1,h,1,686.9399999,2
2816545,Photo,6,14,Face_18,item_13_2,Garden,green,Incongruent,1,h,1,674.32,9
2816555,Photo,6,18,Face_18,item_13_2,Garden,green,Incongruent,1,h,1,848.045,6
2816558,Schematic,6,33,Face_37,item_13_2,Garden,green,Congruent,1,h,1,996.05,2
2816562,Schematic,6,45,Face_37,item_13_2,Garden,green,Congruent,1,h,1,566.71,4
2816564,Schematic,6,31,Face_37,item_13_2,Garden,green,Incongruent,1,h,1,907,8
2816567,Schematic,6,41,Face_37,item_13_2,Garden,green,Congruent,1,h,1,921.49,8
2816569,Photo,6,28,Face_15,item_13_2,Garden,green,Incongruent,1,h,1,637.1,3
2816570,Schematic,6,42,Face_37,item_13_2,Garden,green,Congruent,1,h,1,631.565,2
2816571,Schematic,6,65,Face_37,item_13_2,Garden,green,Congruent,1,h,1,1083.475,3
2816572,Photo,6,69,Face_7,item_13_2,Garden,green,Incongruent,1,h,1,776,5
2816573,Photo,6,59,Face_15,item_13_2,Garden,green,Incongruent,1,h,1,1402.055,5
2816575,Schematic,6,4,Face_37,item_13_2,Garden,green,Incongruent,1,h,1,836.84,5
2816580,Photo,6,36,Face_15,item_13_2,Garden,green,Incongruent,1,h,1,679.58,4
2816587,Photo,6,71,Face_7,item_13_2,Garden,green,Incongruent,1,h,1,718.695,5
2816604,Schematic,6,29,Face_37,item_13_2,Garden,green,Congruent,1,h,1,804,4
2816610,Photo,6,62,Face_7,item_13_2,Garden,green,Incongruent,1,h,1,1124.94,4
2816616,Schematic,6,38,Face_37,item_13_2,Garden,green,Congruent,1,h,1,917.12,2
2816619,Schematic,6,52,Face_37,item_13_2,Garden,green,Congruent,1,space,0,843.105,7
2816622,Schematic,6,2,Face_37,item_13_2,Garden,green,Incongruent,1,h,1,1086.375,4
2816629,Schematic,6,43,Face_37,item_13_2,Garden,green,Congruent,1,h,1,617.46,6
2816631,Schematic,6,7,Face_37,item_13_2,Garden,green,Incongruent,1,h,1,618.765,4
2816633,Schematic,6,3,Face_37,item_13_2,Garden,green,Congruent,1,h,1,1251,5
2816635,Photo,6,33,Face_7,item_13_2,Garden,green,Incongruent,1,h,1,1910.015,7
2816636,Photo,6,13,Face_7,item_13_2,Garden,green,Incongruent,1,h,1,1182.26,6
2816641,Photo,6,63,Face_18,item_13_2,Garden,green,Incongruent,1,h,1,634,7
2816644,Schematic,6,39,Face_37,item_13_2,Garden,green,Incongruent,1,h,1,670.14,4
2816647,Photo,6,46,Face_15,item_13_2,Garden,green,Incongruent,1,h,1,832.995,8
2816648,Schematic,6,67,Face_37,item_13_2,Garden,green,Congruent,1,h,1,649.19,8
2816649,Photo,6,58,Face_18,item_13_2,Garden,green,Incongruent,1,h,1,798.745,
2816656,Photo,6,34,Face_7,item_13_2,Garden,green,Incongruent,1,h,1,1089,9
2816660,Photo,6,20,Face_15,item_13_2,Garden,green,Incongruent,1,h,1,594.87,4
2816661,Schematic,6,16,Face_37,item_13_2,Garden,green,Congruent,1,h,1,948,2
2816665,Schematic,6,7,Face_37,item_13_2,Garden,green,Congruent,1,h,1,912.505,4
2816673,Photo,6,39,Face_18,item_13_2,Garden,green,Incongruent,1,h,1,667,4
2816681,Photo,6,58,Face_15,item_13_2,Garden,green,Incongruent,1,h,1,970.8450004,8
2816687,Schematic,6,26,Face_37,item_13_2,Garden,green,Incongruent,1,h,1,1037,1
2816698,Photo,6,33,Face_15,item_13_2,Garden,green,Incongruent,1,h,1,618.5,8
2816709,Schematic,6,56,Face_37,item_13_2,Garden,green,Congruent,1,h,1,833,1
2816801,Schematic,6,18,Face_37,item_13_2,Garden,green,Congruent,1,h,1,609.88,5
2816804,Schematic,6,54,Face_37,item_13_2,Garden,green,Congruent,1,h,1,905,2
2816805,Schematic,6,66,Face_37,item_13_2,Garden,green,Congruent,1,space,0,726.19,3
2816822,Photo,6,65,Face_15,item_13_2,Garden,green,Incongruent,1,h,1,677.43,4
2816866,Photo,6,31,Face_18,item_13_2,Garden,green,Incongruent,1,h,1,2341.32,8
2817018,Schematic,6,7,Face_37,item_13_2,Garden,green,Congruent,1,h,1,673,5
2816545,Photo,6,27,Face_8,item_13_3,Garden,red,Congruent,1,h,1,689.54,9
2816555,Photo,6,48,Face_8,item_13_3,Garden,red,Congruent,1,h,1,2405.715,3
2816558,Schematic,6,49,Face_37,item_13_3,Garden,red,Congruent,1,h,1,719.32,1
2816562,Schematic,6,39,Face_37,item_13_3,Garden,red,Congruent,1,h,1,639.355,5
2816564,Schematic,6,62,Face_37,item_13_3,Garden,red,Incongruent,1,h,1,587,6
2816567,Schematic,6,22,Face_37,item_13_3,Garden,red,Congruent,1,h,1,778.63,7
2816569,Photo,6,32,Face_30,item_13_3,Garden,red,Incongruent,1,h,1,576.39,6
2816570,Schematic,6,31,Face_37,item_13_3,Garden,red,Congruent,1,h,1,858.81,6
2816571,Schematic,6,72,Face_37,item_13_3,Garden,red,Congruent,1,h,1,948.33,9
2816572,Photo,6,47,Face_34,item_13_3,Garden,red,Congruent,1,h,1,576,
2816573,Photo,6,46,Face_30,item_13_3,Garden,red,Incongruent,1,h,1,723.655,7
2816575,Schematic,6,32,Face_37,item_13_3,Garden,red,Incongruent,1,space,0,934.465,7
2816580,Photo,6,33,Face_30,item_13_3,Garden,red,Incongruent,1,h,1,664.965,6
2816587,Photo,6,14,Face_34,item_13_3,Garden,red,Congruent,1,h,1,813.72,7
2816604,Schematic,6,6,Face_37,item_13_3,Garden,red,Congruent,1,h,1,775,5
2816610,Photo,6,70,Face_34,item_13_3,Garden,red,Congruent,1,h,1,872.44,2
2816616,Schematic,6,46,Face_37,item_13_3,Garden,red,Congruent,1,space,0,596.435,2
2816619,Schematic,6,53,Face_37,item_13_3,Garden,red,Congruent,1,h,1,959.365,8
2816622,Schematic,6,38,Face_37,item_13_3,Garden,red,Incongruent,1,h,1,1241.64,5
2816629,Schematic,6,29,Face_37,item_13_3,Garden,red,Congruent,1,h,1,1043.55,3
2816631,Schematic,6,71,Face_37,item_13_3,Garden,red,Incongruent,1,h,1,866.13,8
2816633,Schematic,6,49,Face_37,item_13_3,Garden,red,Congruent,1,h,1,803,8
2816635,Photo,6,13,Face_34,item_13_3,Garden,red,Congruent,1,h,1,1089.135,7
2816636,Photo,6,4,Face_34,item_13_3,Garden,red,Congruent,1,h,1,609.7,6
2816641,Photo,6,28,Face_8,item_13_3,Garden,red,Congruent,1,h,1,653,7
2816644,Schematic,6,1,Face_37,item_13_3,Garden,red,Incongruent,1,h,1,601.69,4
2816647,Photo,6,72,Face_30,item_13_3,Garden,red,Incongruent,1,h,1,684.635,8
2816648,Schematic,6,7,Face_37,item_13_3,Garden,red,Congruent,1,h,1,806.005,3
2816649,Photo,6,1,Face_8,item_13_3,Garden,red,Congruent,1,h,1,947.86,7
2816656,Photo,6,19,Face_34,item_13_3,Garden,red,Congruent,1,h,1,1132,6
2816660,Photo,6,65,Face_30,item_13_3,Garden,red,Incongruent,1,h,1,560.04,4
2816661,Schematic,6,42,Face_37,item_13_3,Garden,red,Congruent,1,h,1,673,3
2816665,Schematic,6,46,Face_37,item_13_3,Garden,red,Congruent,1,h,1,734.03,4
2816673,Photo,6,30,Face_8,item_13_3,Garden,red,Congruent,1,h,1,682,3
2816681,Photo,6,42,Face_30,item_13_3,Garden,red,Incongruent,1,h,1,956.3100003,4
2816687,Schematic,6,62,Face_37,item_13_3,Garden,red,Incongruent,1,h,1,959,1
2816698,Photo,6,60,Face_30,item_13_3,Garden,red,Incongruent,1,h,1,585.035,7
2816709,Schematic,6,58,Face_37,item_13_3,Garden,red,Congruent,1,space,0,404,5
2816801,Schematic,6,13,Face_37,item_13_3,Garden,red,Congruent,1,h,1,578.21,5
2816804,Schematic,6,8,Face_37,item_13_3,Garden,red,Congruent,1,h,1,1070,2
2816805,Schematic,6,52,Face_37,item_13_3,Garden,red,Congruent,1,space,0,491.585,5
2816822,Photo,6,47,Face_30,item_13_3,Garden,red,Incongruent,1,h,1,501.135,4
2816866,Photo,6,28,Face_8,item_13_3,Garden,red,Congruent,1,h,1,2145.76,2
2817018,Schematic,6,31,Face_37,item_13_3,Garden,red,Congruent,1,h,1,712,8
2816557,Photo,6,44,Face_19,item_13_4,Garden,yellow,Incongruent,1,h,1,832.115,5
2816574,Photo,6,56,Face_19,item_13_4,Garden,yellow,Incongruent,1,h,1,638.295,4
2816632,Photo,6,11,Face_19,item_13_4,Garden,yellow,Incongruent,1,h,1,825.725,3
2816640,Photo,6,10,Face_19,item_13_4,Garden,yellow,Incongruent,1,h,1,734.185,5
2816659,Photo,6,39,Face_19,item_13_4,Garden,yellow,Incongruent,1,h,1,1581.205,5
2816701,Photo,6,40,Face_19,item_13_4,Garden,yellow,Incongruent,1,h,1,1523.985,4
2816799,Photo,6,31,Face_19,item_13_4,Garden,yellow,Incongruent,1,h,1,897.0550001,5
2816557,Photo,6,22,Face_5,item_14_1,Garden,blue,Incongruent,1,h,1,1507.815,2
2816574,Photo,6,51,Face_5,item_14_1,Garden,blue,Incongruent,1,h,1,1097.155,7
2816632,Photo,6,51,Face_5,item_14_1,Garden,blue,Incongruent,1,h,1,834.355,5
2816640,Photo,6,47,Face_5,item_14_1,Garden,blue,Incongruent,1,h,1,827.785,4
2816659,Photo,6,5,Face_5,item_14_1,Garden,blue,Incongruent,1,h,1,758.935,4
2816701,Photo,6,36,Face_5,item_14_1,Garden,blue,Incongruent,1,h,1,1483.33,5
2816799,Photo,6,65,Face_5,item_14_1,Garden,blue,Incongruent,1,h,1,1159.58,8
2816545,Photo,6,9,Face_31,item_14_2,Garden,green,Congruent,1,h,1,652.635,4
2816555,Photo,6,19,Face_31,item_14_2,Garden,green,Congruent,1,h,1,688.265,7
2816558,Schematic,6,10,Face_37,item_14_2,Garden,green,Incongruent,1,h,1,1207.35,2
2816562,Schematic,6,1,Face_37,item_14_2,Garden,green,Incongruent,1,h,1,638.91,7
2816564,Schematic,6,49,Face_37,item_14_2,Garden,green,Incongruent,1,h,1,713,6
2816567,Schematic,6,18,Face_37,item_14_2,Garden,green,Incongruent,1,h,1,657.8,3
2816569,Photo,6,43,Face_29,item_14_2,Garden,green,Congruent,1,h,1,720.6,5
2816570,Schematic,6,6,Face_37,item_14_2,Garden,green,Incongruent,1,h,1,1202.4,3
2816571,Schematic,6,47,Face_37,item_14_2,Garden,green,Incongruent,1,h,1,749.9500001,8
2816572,Photo,6,72,Face_29,item_14_2,Garden,green,Incongruent,1,h,1,596,1
2816573,Photo,6,1,Face_29,item_14_2,Garden,green,Congruent,1,h,1,703.9300001,3
2816575,Schematic,6,54,Face_37,item_14_2,Garden,green,Incongruent,1,h,1,662.44,3
2816580,Photo,6,28,Face_29,item_14_2,Garden,green,Congruent,1,h,1,773.9499999,4
2816587,Photo,6,47,Face_29,item_14_2,Garden,green,Incongruent,1,h,1,624.1949999,3
2816604,Schematic,6,42,Face_37,item_14_2,Garden,green,Incongruent,1,h,1,1086,5
2816610,Photo,6,5,Face_29,item_14_2,Garden,green,Incongruent,1,h,1,798.265,6
2816616,Schematic,6,47,Face_37,item_14_2,Garden,green,Incongruent,1,h,1,684.105,3
2816619,Schematic,6,17,Face_37,item_14_2,Garden,green,Incongruent,1,h,1,955.0599999,8
2816622,Schematic,6,56,Face_37,item_14_2,Garden,green,Incongruent,1,h,1,915.915,6
2816629,Schematic,6,54,Face_37,item_14_2,Garden,green,Incongruent,1,h,1,676.78,4
2816631,Schematic,6,55,Face_37,item_14_2,Garden,green,Incongruent,1,space,0,648.455,6
2816633,Schematic,6,44,Face_37,item_14_2,Garden,green,Incongruent,1,h,1,780,9
2816635,Photo,6,28,Face_29,item_14_2,Garden,green,Incongruent,1,h,1,955.085,7
2816636,Photo,6,20,Face_29,item_14_2,Garden,green,Incongruent,1,h,1,1248.76,6
2816641,Photo,6,51,Face_31,item_14_2,Garden,green,Congruent,1,h,1,694,7
2816644,Schematic,6,4,Face_37,item_14_2,Garden,green,Incongruent,1,h,1,587.485,4
2816647,Photo,6,41,Face_29,item_14_2,Garden,green,Congruent,1,space,0,900.11,3
2816648,Schematic,6,37,Face_37,item_14_2,Garden,green,Incongruent,1,h,1,1513.395,3
2816649,Photo,6,57,Face_31,item_14_2,Garden,green,Congruent,1,h,1,704.665,4
2816656,Photo,6,66,Face_29,item_14_2,Garden,green,Incongruent,1,h,1,777,6
2816660,Photo,6,63,Face_29,item_14_2,Garden,green,Congruent,1,h,1,597.635,4
2816661,Schematic,6,60,Face_37,item_14_2,Garden,green,Incongruent,1,h,1,658,4
2816665,Schematic,6,42,Face_37,item_14_2,Garden,green,Incongruent,1,space,0,678.98,4
2816673,Photo,6,38,Face_31,item_14_2,Garden,green,Congruent,1,h,1,738,5
2816681,Photo,6,45,Face_29,item_14_2,Garden,green,Congruent,1,h,1,515.3649999,4
2816687,Schematic,6,41,Face_37,item_14_2,Garden,green,Incongruent,1,h,1,1053,2
2816698,Photo,6,72,Face_29,item_14_2,Garden,green,Congruent,1,h,1,575.46,8
2816709,Schematic,6,48,Face_37,item_14_2,Garden,green,Incongruent,1,h,1,505,1
2816801,Schematic,6,66,Face_37,item_14_2,Garden,green,Incongruent,1,h,1,617.115,6
2816804,Schematic,6,4,Face_37,item_14_2,Garden,green,Incongruent,1,h,1,1001,2
2816805,Schematic,6,14,Face_37,item_14_2,Garden,green,Incongruent,1,h,1,841.535,5
2816822,Photo,6,36,Face_29,item_14_2,Garden,green,Congruent,1,h,1,641.3,6
2816866,Photo,6,3,Face_31,item_14_2,Garden,green,Congruent,1,h,1,1105.825,4
2817018,Schematic,6,67,Face_37,item_14_2,Garden,green,Incongruent,1,h,1,719,4
2816545,Photo,6,56,Face_14,item_14_3,Garden,red,Congruent,1,h,1,592.92,3
2816555,Photo,6,55,Face_14,item_14_3,Garden,red,Congruent,1,h,1,846.24,3
2816558,Schematic,6,69,Face_37,item_14_3,Garden,red,Congruent,1,space,0,1092.395,7
2816562,Schematic,6,4,Face_37,item_14_3,Garden,red,Congruent,1,h,1,544.06,5
2816564,Schematic,6,50,Face_37,item_14_3,Garden,red,Congruent,1,h,1,631,6
2816567,Schematic,6,51,Face_37,item_14_3,Garden,red,Incongruent,1,h,1,767.32,4
2816569,Photo,6,1,Face_34,item_14_3,Garden,red,Congruent,1,h,1,1210.19,6
2816570,Schematic,6,59,Face_37,item_14_3,Garden,red,Incongruent,1,h,1,852.92,7
2816571,Schematic,6,28,Face_37,item_14_3,Garden,red,Incongruent,1,h,1,721.5,8
2816572,Photo,6,68,Face_36,item_14_3,Garden,red,Incongruent,1,h,1,670,
2816573,Photo,6,18,Face_34,item_14_3,Garden,red,Congruent,1,h,1,620.46,4
2816575,Schematic,6,43,Face_37,item_14_3,Garden,red,Congruent,1,space,0,762.935,6
2816580,Photo,6,24,Face_34,item_14_3,Garden,red,Congruent,1,space,0,332.33,5
2816587,Photo,6,36,Face_36,item_14_3,Garden,red,Incongruent,1,h,1,761.145,8
2816604,Schematic,6,62,Face_37,item_14_3,Garden,red,Incongruent,1,h,1,790,5
2816610,Photo,6,50,Face_36,item_14_3,Garden,red,Incongruent,1,h,1,1003.09,6
2816616,Schematic,6,54,Face_37,item_14_3,Garden,red,Incongruent,1,h,1,628.855,3
2816619,Schematic,6,68,Face_37,item_14_3,Garden,red,Congruent,1,space,0,759.49,3
2816622,Schematic,6,26,Face_37,item_14_3,Garden,red,Congruent,1,h,1,1680.63,7
2816629,Schematic,6,34,Face_37,item_14_3,Garden,red,Congruent,1,h,1,1433.585,7
